       t                    x1                   y1                  x2               y2                 E         I      
           0.21100000E+02          -0.13188413E+03          -0.73071572E+01           0.11668170E+03           0.87908920E+01           0.37897445E+02           0.93557968E+00
           0.21200000E+02          -0.13253652E+03          -0.73479770E+01           0.11725578E+03           0.88296630E+01           0.37897445E+02           0.93557968E+00
           0.21300000E+02          -0.13318891E+03          -0.73887969E+01           0.11782986E+03           0.88684338E+01           0.37897445E+02           0.93557968E+00
           0.21400000E+02          -0.13384130E+03          -0.74296167E+01           0.11840394E+03           0.89072046E+01           0.37897445E+02           0.93557968E+00
           0.21500000E+02          -0.13449369E+03          -0.74704364E+01           0.11897801E+03           0.89459753E+01           0.37897445E+02           0.93557968E+00
           0.21600000E+02          -0.13514608E+03          -0.75112561E+01           0.11955209E+03           0.89847460E+01           0.37897445E+02           0.93557968E+00
           0.21700000E+02          -0.13579847E+03          -0.75520758E+01           0.12012616E+03           0.90235166E+01           0.37897445E+02           0.93557968E+00
           0.21800000E+02          -0.13645086E+03          -0.75928954E+01           0.12070023E+03           0.90622871E+01           0.37897445E+02           0.93557968E+00
           0.21900000E+02          -0.13710324E+03          -0.76337150E+01           0.12127431E+03           0.91010576E+01           0.37897445E+02           0.93557968E+00
           0.22000000E+02          -0.13775563E+03          -0.76745345E+01           0.12184838E+03           0.91398280E+01           0.37897445E+02           0.93557968E+00
           0.22100000E+02          -0.13840802E+03          -0.77153540E+01           0.12242245E+03           0.91785984E+01           0.37897445E+02           0.93557968E+00
           0.22200000E+02          -0.13906040E+03          -0.77561735E+01           0.12299652E+03           0.92173687E+01           0.37897445E+02           0.93557968E+00
           0.22300000E+02          -0.13971278E+03          -0.77969929E+01           0.12357059E+03           0.92561389E+01           0.37897445E+02           0.93557968E+00
           0.22400000E+02          -0.14036517E+03          -0.78378123E+01           0.12414466E+03           0.92949091E+01           0.37897445E+02           0.93557968E+00
           0.22500000E+02          -0.14101755E+03          -0.78786317E+01           0.12471873E+03           0.93336792E+01           0.37897445E+02           0.93557968E+00
           0.22600000E+02          -0.14166993E+03          -0.79194510E+01           0.12529279E+03           0.93724493E+01           0.37897445E+02           0.93557968E+00
           0.22700000E+02          -0.14232231E+03          -0.79602703E+01           0.12586686E+03           0.94112193E+01           0.37897445E+02           0.93557968E+00
           0.22800000E+02          -0.14297469E+03          -0.80010895E+01           0.12644093E+03           0.94499892E+01           0.37897445E+02           0.93557968E+00
           0.22900000E+02          -0.14362707E+03          -0.80419087E+01           0.12701499E+03           0.94887591E+01           0.37897445E+02           0.93557968E+00
           0.23000000E+02          -0.14427945E+03          -0.80827279E+01           0.12758905E+03           0.95275290E+01           0.37897445E+02           0.93557968E+00
           0.23100000E+02          -0.14493183E+03          -0.81235470E+01           0.12816312E+03           0.95662988E+01           0.37897445E+02           0.93557968E+00
           0.23200000E+02          -0.14558421E+03          -0.81643661E+01           0.12873718E+03           0.96050685E+01           0.37897445E+02           0.93557968E+00
           0.23300000E+02          -0.14623659E+03          -0.82051852E+01           0.12931124E+03           0.96438382E+01           0.37897445E+02           0.93557968E+00
           0.23400000E+02          -0.14688897E+03          -0.82460042E+01           0.12988530E+03           0.96826078E+01           0.37897445E+02           0.93557968E+00
           0.23500000E+02          -0.14754134E+03          -0.82868232E+01           0.13045936E+03           0.97213774E+01           0.37897445E+02           0.93557968E+00
           0.23600000E+02          -0.14819372E+03          -0.83276422E+01           0.13103342E+03           0.97601469E+01           0.37897445E+02           0.93557968E+00
           0.23700000E+02          -0.14884609E+03          -0.83684611E+01           0.13160748E+03           0.97989164E+01           0.37897445E+02           0.93557968E+00
           0.23800000E+02          -0.14949847E+03          -0.84092800E+01           0.13218154E+03           0.98376858E+01           0.37897445E+02           0.93557968E+00
           0.23900000E+02          -0.15015084E+03          -0.84500989E+01           0.13275560E+03           0.98764552E+01           0.37897445E+02           0.93557968E+00
           0.24000000E+02          -0.15080322E+03          -0.84909177E+01           0.13332965E+03           0.99152245E+01           0.37897445E+02           0.93557968E+00
           0.24100000E+02          -0.15145559E+03          -0.85317365E+01           0.13390371E+03           0.99539938E+01           0.37897445E+02           0.93557968E+00
           0.24200000E+02          -0.15210796E+03          -0.85725553E+01           0.13447777E+03           0.99927630E+01           0.37897445E+02           0.93557968E+00
           0.24300000E+02          -0.15276033E+03          -0.86133740E+01           0.13505182E+03           0.10031532E+02           0.37897445E+02           0.93557968E+00
           0.24400000E+02          -0.15341271E+03          -0.86541927E+01           0.13562588E+03           0.10070301E+02           0.37897445E+02           0.93557968E+00
           0.24500000E+02          -0.15406508E+03          -0.86950114E+01           0.13619993E+03           0.10109070E+02           0.37897445E+02           0.93557968E+00
           0.24600000E+02          -0.15471745E+03          -0.87358301E+01           0.13677398E+03           0.10147839E+02           0.37897445E+02           0.93557968E+00
           0.24700000E+02          -0.15536982E+03          -0.87766487E+01           0.13734803E+03           0.10186608E+02           0.37897445E+02           0.93557968E+00
           0.24800000E+02          -0.15602219E+03          -0.88174672E+01           0.13792209E+03           0.10225377E+02           0.37897445E+02           0.93557968E+00
           0.24900000E+02          -0.15667456E+03          -0.88582858E+01           0.13849614E+03           0.10264146E+02           0.37897445E+02           0.93557968E+00
           0.25000000E+02          -0.15732692E+03          -0.88991043E+01           0.13907019E+03           0.10302915E+02           0.37897445E+02           0.93557968E+00
           0.25100000E+02          -0.15797929E+03          -0.89399228E+01           0.13964424E+03           0.10341684E+02           0.37897445E+02           0.93557968E+00
           0.25200000E+02          -0.15863166E+03          -0.89807412E+01           0.14021829E+03           0.10380453E+02           0.37897445E+02           0.93557968E+00
           0.25300000E+02          -0.15928403E+03          -0.90215597E+01           0.14079233E+03           0.10419221E+02           0.37897445E+02           0.93557968E+00
           0.25400000E+02          -0.15993639E+03          -0.90623781E+01           0.14136638E+03           0.10457990E+02           0.37897445E+02           0.93557968E+00
           0.25500000E+02          -0.16058876E+03          -0.91031964E+01           0.14194043E+03           0.10496759E+02           0.37897445E+02           0.93557968E+00
           0.25600000E+02          -0.16124112E+03          -0.91440148E+01           0.14251448E+03           0.10535527E+02           0.37897445E+02           0.93557968E+00
           0.25700000E+02          -0.16189349E+03          -0.91848331E+01           0.14308852E+03           0.10574296E+02           0.37897445E+02           0.93557968E+00
           0.25800000E+02          -0.16254585E+03          -0.92256514E+01           0.14366257E+03           0.10613064E+02           0.37897445E+02           0.93557968E+00
           0.25900000E+02          -0.16319822E+03          -0.92664696E+01           0.14423661E+03           0.10651833E+02           0.37897445E+02           0.93557968E+00
           0.26000000E+02          -0.16385058E+03          -0.93072879E+01           0.14481066E+03           0.10690601E+02           0.37897445E+02           0.93557968E+00
           0.26100000E+02          -0.16450294E+03          -0.93481061E+01           0.14538470E+03           0.10729370E+02           0.37897445E+02           0.93557968E+00
           0.26200000E+02          -0.16515530E+03          -0.93889242E+01           0.14595874E+03           0.10768138E+02           0.37897445E+02           0.93557968E+00
           0.26300000E+02          -0.16580767E+03          -0.94297424E+01           0.14653279E+03           0.10806906E+02           0.37897445E+02           0.93557968E+00
           0.26400000E+02          -0.16646003E+03          -0.94705605E+01           0.14710683E+03           0.10845674E+02           0.37897445E+02           0.93557968E+00
           0.26500000E+02          -0.16711239E+03          -0.95113786E+01           0.14768087E+03           0.10884443E+02           0.37897445E+02           0.93557968E+00
           0.26600000E+02          -0.16776475E+03          -0.95521966E+01           0.14825491E+03           0.10923211E+02           0.37897445E+02           0.93557968E+00
           0.26700000E+02          -0.16841711E+03          -0.95930147E+01           0.14882895E+03           0.10961979E+02           0.37897445E+02           0.93557968E+00
           0.26800000E+02          -0.16906947E+03          -0.96338327E+01           0.14940299E+03           0.11000747E+02           0.37897445E+02           0.93557968E+00
           0.26900000E+02          -0.16972183E+03          -0.96746507E+01           0.14997703E+03           0.11039515E+02           0.37897445E+02           0.93557968E+00
           0.27000000E+02          -0.17037419E+03          -0.97154686E+01           0.15055107E+03           0.11078283E+02           0.37897445E+02           0.93557968E+00
           0.27100000E+02          -0.17102654E+03          -0.97562866E+01           0.15112511E+03           0.11117051E+02           0.37897445E+02           0.93557968E+00
           0.27200000E+02          -0.17167890E+03          -0.97971045E+01           0.15169914E+03           0.11155819E+02           0.37897445E+02           0.93557968E+00
           0.27300000E+02          -0.17233126E+03          -0.98379224E+01           0.15227318E+03           0.11194587E+02           0.37897445E+02           0.93557968E+00
           0.27400000E+02          -0.17298362E+03          -0.98787402E+01           0.15284722E+03           0.11233355E+02           0.37897445E+02           0.93557968E+00
           0.27500000E+02          -0.17363597E+03          -0.99195580E+01           0.15342125E+03           0.11272123E+02           0.37897445E+02           0.93557968E+00
           0.27600000E+02          -0.17428833E+03          -0.99603758E+01           0.15399529E+03           0.11310890E+02           0.37897445E+02           0.93557968E+00
           0.27700000E+02          -0.17494068E+03          -0.10001194E+02           0.15456932E+03           0.11349658E+02           0.37897445E+02           0.93557968E+00
           0.27800000E+02          -0.17559304E+03          -0.10042011E+02           0.15514336E+03           0.11388426E+02           0.37897445E+02           0.93557968E+00
           0.27900000E+02          -0.17624539E+03          -0.10082829E+02           0.15571739E+03           0.11427193E+02           0.37897445E+02           0.93557968E+00
           0.28000000E+02          -0.17689775E+03          -0.10123647E+02           0.15629143E+03           0.11465961E+02           0.37897445E+02           0.93557968E+00
           0.28100000E+02          -0.17755010E+03          -0.10164465E+02           0.15686546E+03           0.11504729E+02           0.37897445E+02           0.93557968E+00
           0.28200000E+02          -0.17820246E+03          -0.10205282E+02           0.15743949E+03           0.11543496E+02           0.37897445E+02           0.93557968E+00
           0.28300000E+02          -0.17885481E+03          -0.10246100E+02           0.15801352E+03           0.11582264E+02           0.37897445E+02           0.93557968E+00
           0.28400000E+02          -0.17950716E+03          -0.10286917E+02           0.15858756E+03           0.11621031E+02           0.37897445E+02           0.93557968E+00
           0.28500000E+02          -0.18015952E+03          -0.10327735E+02           0.15916159E+03           0.11659799E+02           0.37897445E+02           0.93557968E+00
           0.28600000E+02          -0.18081187E+03          -0.10368553E+02           0.15973562E+03           0.11698566E+02           0.37897445E+02           0.93557968E+00
           0.28700000E+02          -0.18146422E+03          -0.10409370E+02           0.16030965E+03           0.11737334E+02           0.37897445E+02           0.93557968E+00
           0.28800000E+02          -0.18211657E+03          -0.10450188E+02           0.16088368E+03           0.11776101E+02           0.37897445E+02           0.93557968E+00
           0.28900000E+02          -0.18276892E+03          -0.10491005E+02           0.16145771E+03           0.11814868E+02           0.37897445E+02           0.93557968E+00
           0.29000000E+02          -0.18342127E+03          -0.10531823E+02           0.16203173E+03           0.11853636E+02           0.37897445E+02           0.93557968E+00
           0.29100000E+02          -0.18407362E+03          -0.10572640E+02           0.16260576E+03           0.11892403E+02           0.37897445E+02           0.93557968E+00
           0.29200000E+02          -0.18472597E+03          -0.10613458E+02           0.16317979E+03           0.11931170E+02           0.37897445E+02           0.93557968E+00
           0.29300000E+02          -0.18537832E+03          -0.10654275E+02           0.16375382E+03           0.11969937E+02           0.37897445E+02           0.93557968E+00
           0.29400000E+02          -0.18603067E+03          -0.10695092E+02           0.16432784E+03           0.12008704E+02           0.37897445E+02           0.93557968E+00
           0.29500000E+02          -0.18668302E+03          -0.10735910E+02           0.16490187E+03           0.12047472E+02           0.37897445E+02           0.93557968E+00
           0.29600000E+02          -0.18733537E+03          -0.10776727E+02           0.16547590E+03           0.12086239E+02           0.37897445E+02           0.93557968E+00
           0.29700000E+02          -0.18798772E+03          -0.10817544E+02           0.16604992E+03           0.12125006E+02           0.37897445E+02           0.93557968E+00
           0.29800000E+02          -0.18864006E+03          -0.10858362E+02           0.16662395E+03           0.12163773E+02           0.37897445E+02           0.93557968E+00
           0.29900000E+02          -0.18929241E+03          -0.10899179E+02           0.16719797E+03           0.12202540E+02           0.37897445E+02           0.93557968E+00
           0.30000000E+02          -0.18994476E+03          -0.10939996E+02           0.16777200E+03           0.12241307E+02           0.37897445E+02           0.93557968E+00
           0.30100000E+02          -0.19059710E+03          -0.10980813E+02           0.16834602E+03           0.12280074E+02           0.37897445E+02           0.93557968E+00
           0.30200000E+02          -0.19124945E+03          -0.11021631E+02           0.16892004E+03           0.12318841E+02           0.37897445E+02           0.93557968E+00
           0.30300000E+02          -0.19190180E+03          -0.11062448E+02           0.16949407E+03           0.12357607E+02           0.37897445E+02           0.93557968E+00
           0.30400000E+02          -0.19255414E+03          -0.11103265E+02           0.17006809E+03           0.12396374E+02           0.37897445E+02           0.93557968E+00
           0.30500000E+02          -0.19320649E+03          -0.11144082E+02           0.17064211E+03           0.12435141E+02           0.37897445E+02           0.93557968E+00
           0.30600000E+02          -0.19385883E+03          -0.11184899E+02           0.17121613E+03           0.12473908E+02           0.37897445E+02           0.93557968E+00
           0.30700000E+02          -0.19451117E+03          -0.11225716E+02           0.17179015E+03           0.12512675E+02           0.37897445E+02           0.93557968E+00
           0.30800000E+02          -0.19516352E+03          -0.11266533E+02           0.17236418E+03           0.12551441E+02           0.37897445E+02           0.93557968E+00
           0.30900000E+02          -0.19581586E+03          -0.11307351E+02           0.17293820E+03           0.12590208E+02           0.37897445E+02           0.93557968E+00
           0.31000000E+02          -0.19646821E+03          -0.11348168E+02           0.17351222E+03           0.12628975E+02           0.37897445E+02           0.93557968E+00
           0.31100000E+02          -0.19712055E+03          -0.11388985E+02           0.17408624E+03           0.12667741E+02           0.37897445E+02           0.93557968E+00
           0.31200000E+02          -0.19777289E+03          -0.11429802E+02           0.17466026E+03           0.12706508E+02           0.37897445E+02           0.93557968E+00
           0.31300000E+02          -0.19842523E+03          -0.11470619E+02           0.17523427E+03           0.12745275E+02           0.37897445E+02           0.93557968E+00
           0.31400000E+02          -0.19907758E+03          -0.11511436E+02           0.17580829E+03           0.12784041E+02           0.37897445E+02           0.93557968E+00
           0.31500000E+02          -0.19972992E+03          -0.11552253E+02           0.17638231E+03           0.12822808E+02           0.37897445E+02           0.93557968E+00
           0.31600000E+02          -0.20038226E+03          -0.11593070E+02           0.17695633E+03           0.12861574E+02           0.37897445E+02           0.93557968E+00
           0.31700000E+02          -0.20103460E+03          -0.11633886E+02           0.17753035E+03           0.12900341E+02           0.37897445E+02           0.93557968E+00
           0.31800000E+02          -0.20168694E+03          -0.11674703E+02           0.17810436E+03           0.12939107E+02           0.37897445E+02           0.93557968E+00
           0.31900000E+02          -0.20233928E+03          -0.11715520E+02           0.17867838E+03           0.12977874E+02           0.37897445E+02           0.93557968E+00
           0.32000000E+02          -0.20299162E+03          -0.11756337E+02           0.17925240E+03           0.13016640E+02           0.37897445E+02           0.93557968E+00
           0.32100000E+02          -0.20364396E+03          -0.11797154E+02           0.17982641E+03           0.13055406E+02           0.37897445E+02           0.93557968E+00
           0.32200000E+02          -0.20429630E+03          -0.11837971E+02           0.18040043E+03           0.13094173E+02           0.37897445E+02           0.93557968E+00
           0.32300000E+02          -0.20494864E+03          -0.11878788E+02           0.18097444E+03           0.13132939E+02           0.37897445E+02           0.93557968E+00
           0.32400000E+02          -0.20560098E+03          -0.11919604E+02           0.18154846E+03           0.13171705E+02           0.37897445E+02           0.93557968E+00
           0.32500000E+02          -0.20625332E+03          -0.11960421E+02           0.18212247E+03           0.13210472E+02           0.37897445E+02           0.93557968E+00
           0.32600000E+02          -0.20690566E+03          -0.12001238E+02           0.18269648E+03           0.13249238E+02           0.37897445E+02           0.93557968E+00
           0.32700000E+02          -0.20755800E+03          -0.12042055E+02           0.18327050E+03           0.13288004E+02           0.37897445E+02           0.93557968E+00
           0.32800000E+02          -0.20821033E+03          -0.12082871E+02           0.18384451E+03           0.13326770E+02           0.37897445E+02           0.93557968E+00
           0.32900000E+02          -0.20886267E+03          -0.12123688E+02           0.18441852E+03           0.13365536E+02           0.37897445E+02           0.93557968E+00
           0.33000000E+02          -0.20951501E+03          -0.12164505E+02           0.18499254E+03           0.13404303E+02           0.37897445E+02           0.93557968E+00
           0.33100000E+02          -0.21016734E+03          -0.12205321E+02           0.18556655E+03           0.13443069E+02           0.37897445E+02           0.93557968E+00
           0.33200000E+02          -0.21081968E+03          -0.12246138E+02           0.18614056E+03           0.13481835E+02           0.37897445E+02           0.93557968E+00
           0.33300000E+02          -0.21147202E+03          -0.12286955E+02           0.18671457E+03           0.13520601E+02           0.37897445E+02           0.93557968E+00
           0.33400000E+02          -0.21212435E+03          -0.12327771E+02           0.18728858E+03           0.13559367E+02           0.37897445E+02           0.93557968E+00
           0.33500000E+02          -0.21277669E+03          -0.12368588E+02           0.18786259E+03           0.13598133E+02           0.37897445E+02           0.93557968E+00
           0.33600000E+02          -0.21342903E+03          -0.12409405E+02           0.18843660E+03           0.13636899E+02           0.37897445E+02           0.93557968E+00
           0.33700000E+02          -0.21408136E+03          -0.12450221E+02           0.18901062E+03           0.13675665E+02           0.37897445E+02           0.93557968E+00
           0.33800000E+02          -0.21473370E+03          -0.12491038E+02           0.18958462E+03           0.13714431E+02           0.37897445E+02           0.93557968E+00
           0.33900000E+02          -0.21538603E+03          -0.12531854E+02           0.19015863E+03           0.13753197E+02           0.37897445E+02           0.93557968E+00
           0.34000000E+02          -0.21603836E+03          -0.12572671E+02           0.19073264E+03           0.13791963E+02           0.37897445E+02           0.93557968E+00
           0.34100000E+02          -0.21669070E+03          -0.12613487E+02           0.19130665E+03           0.13830728E+02           0.37897445E+02           0.93557968E+00
           0.34200000E+02          -0.21734303E+03          -0.12654304E+02           0.19188066E+03           0.13869494E+02           0.37897445E+02           0.93557968E+00
           0.34300000E+02          -0.21799537E+03          -0.12695120E+02           0.19245467E+03           0.13908260E+02           0.37897445E+02           0.93557968E+00
           0.34400000E+02          -0.21864770E+03          -0.12735937E+02           0.19302868E+03           0.13947026E+02           0.37897445E+02           0.93557968E+00
           0.34500000E+02          -0.21930003E+03          -0.12776753E+02           0.19360268E+03           0.13985792E+02           0.37897445E+02           0.93557968E+00
           0.34600000E+02          -0.21995236E+03          -0.12817569E+02           0.19417669E+03           0.14024557E+02           0.37897445E+02           0.93557968E+00
           0.34700000E+02          -0.22060470E+03          -0.12858386E+02           0.19475070E+03           0.14063323E+02           0.37897445E+02           0.93557968E+00
           0.34800000E+02          -0.22125703E+03          -0.12899202E+02           0.19532470E+03           0.14102089E+02           0.37897445E+02           0.93557968E+00
           0.34900000E+02          -0.22190936E+03          -0.12940019E+02           0.19589871E+03           0.14140855E+02           0.37897445E+02           0.93557968E+00
           0.35000000E+02          -0.22256169E+03          -0.12980835E+02           0.19647272E+03           0.14179620E+02           0.37897445E+02           0.93557968E+00
           0.35100000E+02          -0.22321402E+03          -0.13021651E+02           0.19704672E+03           0.14218386E+02           0.37897445E+02           0.93557968E+00
           0.35200000E+02          -0.22386636E+03          -0.13062468E+02           0.19762073E+03           0.14257151E+02           0.37897445E+02           0.93557968E+00
           0.35300000E+02          -0.22451869E+03          -0.13103284E+02           0.19819473E+03           0.14295917E+02           0.37897445E+02           0.93557968E+00
           0.35400000E+02          -0.22517102E+03          -0.13144100E+02           0.19876874E+03           0.14334683E+02           0.37897445E+02           0.93557968E+00
           0.35500000E+02          -0.22582335E+03          -0.13184917E+02           0.19934274E+03           0.14373448E+02           0.37897445E+02           0.93557968E+00
           0.35600000E+02          -0.22647568E+03          -0.13225733E+02           0.19991674E+03           0.14412214E+02           0.37897445E+02           0.93557968E+00
           0.35700000E+02          -0.22712801E+03          -0.13266549E+02           0.20049075E+03           0.14450979E+02           0.37897445E+02           0.93557968E+00
           0.35800000E+02          -0.22778034E+03          -0.13307365E+02           0.20106475E+03           0.14489745E+02           0.37897445E+02           0.93557968E+00
           0.35900000E+02          -0.22843267E+03          -0.13348182E+02           0.20163875E+03           0.14528510E+02           0.37897445E+02           0.93557968E+00
           0.36000000E+02          -0.22908500E+03          -0.13388998E+02           0.20221276E+03           0.14567276E+02           0.37897445E+02           0.93557968E+00
           0.36100000E+02          -0.22973733E+03          -0.13429814E+02           0.20278676E+03           0.14606041E+02           0.37897445E+02           0.93557968E+00
           0.36200000E+02          -0.23038965E+03          -0.13470630E+02           0.20336076E+03           0.14644807E+02           0.37897445E+02           0.93557968E+00
           0.36300000E+02          -0.23104198E+03          -0.13511446E+02           0.20393476E+03           0.14683572E+02           0.37897445E+02           0.93557968E+00
           0.36400000E+02          -0.23169431E+03          -0.13552262E+02           0.20450877E+03           0.14722337E+02           0.37897445E+02           0.93557968E+00
           0.36500000E+02          -0.23234664E+03          -0.13593079E+02           0.20508277E+03           0.14761103E+02           0.37897445E+02           0.93557968E+00
           0.36600000E+02          -0.23299897E+03          -0.13633895E+02           0.20565677E+03           0.14799868E+02           0.37897445E+02           0.93557968E+00
           0.36700000E+02          -0.23365129E+03          -0.13674711E+02           0.20623077E+03           0.14838633E+02           0.37897445E+02           0.93557968E+00
           0.36800000E+02          -0.23430362E+03          -0.13715527E+02           0.20680477E+03           0.14877399E+02           0.37897445E+02           0.93557968E+00
           0.36900000E+02          -0.23495595E+03          -0.13756343E+02           0.20737877E+03           0.14916164E+02           0.37897445E+02           0.93557968E+00
           0.37000000E+02          -0.23560828E+03          -0.13797159E+02           0.20795277E+03           0.14954929E+02           0.37897445E+02           0.93557968E+00
           0.37100000E+02          -0.23626060E+03          -0.13837975E+02           0.20852677E+03           0.14993694E+02           0.37897445E+02           0.93557968E+00
           0.37200000E+02          -0.23691293E+03          -0.13878791E+02           0.20910077E+03           0.15032459E+02           0.37897445E+02           0.93557968E+00
           0.37300000E+02          -0.23756525E+03          -0.13919607E+02           0.20967477E+03           0.15071225E+02           0.37897445E+02           0.93557968E+00
           0.37400000E+02          -0.23821758E+03          -0.13960423E+02           0.21024877E+03           0.15109990E+02           0.37897445E+02           0.93557968E+00
           0.37500000E+02          -0.23886991E+03          -0.14001239E+02           0.21082276E+03           0.15148755E+02           0.37897445E+02           0.93557968E+00
           0.37600000E+02          -0.23952223E+03          -0.14042055E+02           0.21139676E+03           0.15187520E+02           0.37897445E+02           0.93557968E+00
           0.37700000E+02          -0.24017456E+03          -0.14082871E+02           0.21197076E+03           0.15226285E+02           0.37897445E+02           0.93557968E+00
           0.37800000E+02          -0.24082688E+03          -0.14123687E+02           0.21254476E+03           0.15265050E+02           0.37897445E+02           0.93557968E+00
           0.37900000E+02          -0.24147921E+03          -0.14164503E+02           0.21311876E+03           0.15303815E+02           0.37897445E+02           0.93557968E+00
           0.38000000E+02          -0.24213153E+03          -0.14205319E+02           0.21369275E+03           0.15342580E+02           0.37897445E+02           0.93557968E+00
           0.38100000E+02          -0.24278386E+03          -0.14246135E+02           0.21426675E+03           0.15381345E+02           0.37897445E+02           0.93557968E+00
           0.38200000E+02          -0.24343618E+03          -0.14286951E+02           0.21484075E+03           0.15420110E+02           0.37897445E+02           0.93557968E+00
           0.38300000E+02          -0.24408850E+03          -0.14327767E+02           0.21541474E+03           0.15458875E+02           0.37897445E+02           0.93557968E+00
           0.38400000E+02          -0.24474083E+03          -0.14368583E+02           0.21598874E+03           0.15497640E+02           0.37897445E+02           0.93557968E+00
           0.38500000E+02          -0.24539315E+03          -0.14409398E+02           0.21656274E+03           0.15536405E+02           0.37897445E+02           0.93557968E+00
           0.38600000E+02          -0.24604547E+03          -0.14450214E+02           0.21713673E+03           0.15575170E+02           0.37897445E+02           0.93557968E+00
           0.38700000E+02          -0.24669780E+03          -0.14491030E+02           0.21771073E+03           0.15613935E+02           0.37897445E+02           0.93557968E+00
           0.38800000E+02          -0.24735012E+03          -0.14531846E+02           0.21828472E+03           0.15652700E+02           0.37897445E+02           0.93557968E+00
           0.38900000E+02          -0.24800244E+03          -0.14572662E+02           0.21885872E+03           0.15691465E+02           0.37897445E+02           0.93557968E+00
           0.39000000E+02          -0.24865477E+03          -0.14613478E+02           0.21943271E+03           0.15730230E+02           0.37897445E+02           0.93557968E+00
           0.39100000E+02          -0.24930709E+03          -0.14654293E+02           0.22000670E+03           0.15768995E+02           0.37897445E+02           0.93557968E+00
           0.39200000E+02          -0.24995941E+03          -0.14695109E+02           0.22058070E+03           0.15807760E+02           0.37897445E+02           0.93557968E+00
           0.39300000E+02          -0.25061173E+03          -0.14735925E+02           0.22115469E+03           0.15846524E+02           0.37897445E+02           0.93557968E+00
           0.39400000E+02          -0.25126405E+03          -0.14776741E+02           0.22172869E+03           0.15885289E+02           0.37897445E+02           0.93557968E+00
           0.39500000E+02          -0.25191637E+03          -0.14817556E+02           0.22230268E+03           0.15924054E+02           0.37897445E+02           0.93557968E+00
           0.39600000E+02          -0.25256870E+03          -0.14858372E+02           0.22287667E+03           0.15962819E+02           0.37897445E+02           0.93557968E+00
           0.39700000E+02          -0.25322102E+03          -0.14899188E+02           0.22345067E+03           0.16001583E+02           0.37897445E+02           0.93557968E+00
           0.39800000E+02          -0.25387334E+03          -0.14940004E+02           0.22402466E+03           0.16040348E+02           0.37897445E+02           0.93557968E+00
           0.39900000E+02          -0.25452566E+03          -0.14980819E+02           0.22459865E+03           0.16079113E+02           0.37897445E+02           0.93557968E+00
           0.40000000E+02          -0.25517798E+03          -0.15021635E+02           0.22517264E+03           0.16117878E+02           0.37897445E+02           0.93557968E+00
           0.40100000E+02          -0.25583030E+03          -0.15062451E+02           0.22574663E+03           0.16156642E+02           0.37897445E+02           0.93557968E+00
           0.40200000E+02          -0.25648262E+03          -0.15103266E+02           0.22632063E+03           0.16195407E+02           0.37897445E+02           0.93557968E+00
           0.40300000E+02          -0.25713494E+03          -0.15144082E+02           0.22689462E+03           0.16234172E+02           0.37897445E+02           0.93557968E+00
           0.40400000E+02          -0.25778726E+03          -0.15184898E+02           0.22746861E+03           0.16272936E+02           0.37897445E+02           0.93557968E+00
           0.40500000E+02          -0.25843958E+03          -0.15225713E+02           0.22804260E+03           0.16311701E+02           0.37897445E+02           0.93557968E+00
           0.40600000E+02          -0.25909190E+03          -0.15266529E+02           0.22861659E+03           0.16350465E+02           0.37897445E+02           0.93557968E+00
           0.40700000E+02          -0.25974422E+03          -0.15307344E+02           0.22919058E+03           0.16389230E+02           0.37897445E+02           0.93557968E+00
           0.40800000E+02          -0.26039654E+03          -0.15348160E+02           0.22976457E+03           0.16427995E+02           0.37897445E+02           0.93557968E+00
           0.40900000E+02          -0.26104885E+03          -0.15388976E+02           0.23033856E+03           0.16466759E+02           0.37897445E+02           0.93557968E+00
           0.41000000E+02          -0.26170117E+03          -0.15429791E+02           0.23091255E+03           0.16505524E+02           0.37897445E+02           0.93557968E+00
           0.41100000E+02          -0.26235349E+03          -0.15470607E+02           0.23148654E+03           0.16544288E+02           0.37897445E+02           0.93557968E+00
           0.41200000E+02          -0.26300581E+03          -0.15511422E+02           0.23206053E+03           0.16583053E+02           0.37897445E+02           0.93557968E+00
           0.41300000E+02          -0.26365813E+03          -0.15552238E+02           0.23263452E+03           0.16621817E+02           0.37897445E+02           0.93557968E+00
           0.41400000E+02          -0.26431045E+03          -0.15593053E+02           0.23320851E+03           0.16660582E+02           0.37897445E+02           0.93557968E+00
           0.41500000E+02          -0.26496276E+03          -0.15633869E+02           0.23378250E+03           0.16699346E+02           0.37897445E+02           0.93557968E+00
           0.41600000E+02          -0.26561508E+03          -0.15674684E+02           0.23435648E+03           0.16738110E+02           0.37897445E+02           0.93557968E+00
           0.41700000E+02          -0.26626740E+03          -0.15715500E+02           0.23493047E+03           0.16776875E+02           0.37897445E+02           0.93557968E+00
           0.41800000E+02          -0.26691971E+03          -0.15756315E+02           0.23550446E+03           0.16815639E+02           0.37897445E+02           0.93557968E+00
           0.41900000E+02          -0.26757203E+03          -0.15797131E+02           0.23607845E+03           0.16854404E+02           0.37897445E+02           0.93557968E+00
           0.42000000E+02          -0.26822435E+03          -0.15837946E+02           0.23665244E+03           0.16893168E+02           0.37897445E+02           0.93557968E+00
           0.42100000E+02          -0.26887666E+03          -0.15878762E+02           0.23722642E+03           0.16931932E+02           0.37897445E+02           0.93557968E+00
