  -5.0000000000000000       -4.8989898989898988       -4.7979797979797976       -4.6969696969696972       -4.5959595959595960       -4.4949494949494948       -4.3939393939393936       -4.2929292929292933       -4.1919191919191920       -4.0909090909090908       -3.9898989898989896       -3.8888888888888888       -3.7878787878787881       -3.6868686868686869       -3.5858585858585856       -3.4848484848484849       -3.3838383838383841       -3.2828282828282829       -3.1818181818181817       -3.0808080808080809       -2.9797979797979797       -2.8787878787878789       -2.7777777777777777       -2.6767676767676769       -2.5757575757575757       -2.4747474747474749       -2.3737373737373737       -2.2727272727272729       -2.1717171717171717       -2.0707070707070709       -1.9696969696969697       -1.8686868686868690       -1.7676767676767677       -1.6666666666666665       -1.5656565656565657       -1.4646464646464645       -1.3636363636363638       -1.2626262626262625       -1.1616161616161618       -1.0606060606060606      -0.95959595959595934      -0.85858585858585901      -0.75757575757575779      -0.65656565656565657      -0.55555555555555536      -0.45454545454545503      -0.35353535353535381      -0.25252525252525260      -0.15151515151515138       -5.0505050505050164E-002   5.0505050505050164E-002  0.15151515151515138       0.25252525252525260       0.35353535353535381       0.45454545454545414       0.55555555555555536       0.65656565656565657       0.75757575757575779       0.85858585858585812       0.95959595959595934        1.0606060606060606        1.1616161616161618        1.2626262626262621        1.3636363636363633        1.4646464646464645        1.5656565656565657        1.6666666666666670        1.7676767676767673        1.8686868686868685        1.9696969696969697        2.0707070707070709        2.1717171717171713        2.2727272727272725        2.3737373737373737        2.4747474747474749        2.5757575757575752        2.6767676767676765        2.7777777777777777        2.8787878787878789        2.9797979797979792        3.0808080808080813        3.1818181818181817        3.2828282828282820        3.3838383838383841        3.4848484848484844        3.5858585858585865        3.6868686868686869        3.7878787878787872        3.8888888888888893        3.9898989898989896        4.0909090909090899        4.1919191919191920        4.2929292929292924        4.3939393939393945        4.4949494949494948        4.5959595959595951        4.6969696969696972        4.7979797979797976        4.8989898989898997        5.0000000000000000     
   2.6019232398478252E-024   2.0839597423544784E-023   1.6023584436191658E-022   1.1827842276505752E-021   8.3815990027551774E-021   5.7019543641838418E-020   3.7238836061538812E-019   2.3347692377565722E-018   1.4052944468741794E-017   8.1201901822728852E-017   4.5044375997626198E-016   2.3987801826252816E-015   1.2263539459504762E-014   6.0188942999789760E-014   2.8359143069309886E-013   1.2827587738649503E-012   5.5702205006011628E-012   2.3220698739249792E-011   9.2929517876926435E-011   3.5703236541375744E-010   1.3168520787663902E-009   4.6627475582300384E-009   1.5849746343766272E-008   5.1722348048586541E-008   1.6203530531809719E-007   4.8732262445893112E-007   1.4070158840534131E-006   3.8999310548705956E-006   1.0377443122513457E-005   2.6509363319638162E-005   6.5010534415519585E-005   1.5305364547603669E-004   3.4592274895376752E-004   7.5056804743526119E-004   1.5634230975937022E-003   3.1263563524815182E-003   6.0017228577306080E-003   1.1060860081105999E-002   1.9569393374251787E-002   3.3238493473578483E-002   5.4197693235803562E-002   8.4839046119124892E-002  0.12749297478358379       0.18392985798387515       0.25473799115733858       0.33869649866669527       0.43231788005428279       0.52975027591660540       0.62318169582003391       0.70377476274250417       0.76300642082763581       0.79414206250330854       0.79349411389061730       0.76114031006021876       0.70090835896335746       0.61963117386509992       0.52587288962382628       0.42845361199864901       0.33512153600596167       0.25163808451519754       0.18139524838947640       0.12553098766695753        8.3397203555362009E-002   5.3189699159778045E-002   3.2567099639182889E-002   1.9142829669049038E-002   1.0802112362388733E-002   5.8517632758953711E-003   3.0432687817001300E-003   1.5193903930786354E-003   7.2823901857757697E-004   3.3508425069945190E-004   1.4801631602570376E-004   6.2768343711418857E-005   2.5553315095803705E-005   9.9868685771332746E-006   3.7470278633415040E-006   1.3496464403461244E-006   4.6669012112225356E-007   1.5492186101514229E-007   4.9371043452524854E-008   1.5104536746120148E-008   4.4362704800449412E-009   1.2508468169379020E-009   3.3858346208350660E-010   8.7983829016789514E-011   2.1949037400168308E-011   5.2565839166393895E-012   1.2085572516104026E-012   2.6675118565552469E-013   5.6522451721871294E-014   1.1497704107828537E-014   2.2453123623697505E-015   4.2093778395188262E-016   7.5759056342077491E-017   1.3089609959256186E-017   2.1711726435347197E-018   3.4573035657286703E-019   5.2851360709248342E-020   7.7562238634939214E-021
   1.9885158847609249E-024   2.2323312531057665E-023   1.8056697934053886E-022   1.3399166508488378E-021   9.5192112382056293E-021   6.5096788920297913E-020   4.2829324550211170E-019   2.7080723453553580E-018   1.6439413982653308E-017   9.5738662138617936E-017   5.3460162226771562E-016   2.8613447218010771E-015   1.4676909206985765E-014   7.2145098970634425E-014   3.3986827500835022E-013   1.5346076093189829E-012   6.6425627293175834E-012   2.7567900599322544E-011   1.0971933864685095E-010   4.1884693543207919E-010   1.5339034033971858E-009   5.3899381047006101E-009   1.8175186559643124E-008   5.8822384710109197E-008   1.8273732737197137E-007   5.4497689489440105E-007   1.5603920989070944E-006   4.2896976786939826E-006   1.1323578835075176E-005   2.8702946686811253E-005   6.9867008260474824E-005   1.6331792176734483E-004   3.6662432863907496E-004   7.9038959586818580E-004   1.6364318777023553E-003   3.2538210168846565E-003   6.2133949764530084E-003   1.1394704462132041E-002   2.0068465586051683E-002   3.3943740325069388E-002   5.5136162318589185E-002   8.6008469052697462E-002  0.12884575016394140       0.18536148022738133       0.25608596457448723       0.33975473942356582       0.43286806681741952       0.52960611627752108       0.62223633917200027       0.70203799992885751       0.76061892747540161       0.79135938931833172       0.79064198587298673       0.75855195864277558       0.69886053637150058       0.61829581392445265       0.52529599002781535       0.42856403866124665       0.33576356169452731       0.25261571637478475       0.18251531014974756       0.12663503495698786        8.4377737730466196E-002   5.3991488410009870E-002   3.3178002872907807E-002   1.9579733921857193E-002   1.1096828488542550E-002   6.0399052657360685E-003   3.1572113579627619E-003   1.5849728704454347E-003   7.6416302332008230E-004   3.5383131189509832E-004   1.5734427489968796E-004   6.7196458459518069E-005   2.7559820662693399E-005   1.0855048201493095E-005   4.1058185129968120E-006   1.4912947576760521E-006   5.2011737427815199E-007   1.7417521040304454E-007   5.5999658800482143E-008   1.7284576503237133E-008   5.1210551632282486E-009   1.4562395362029078E-009   3.9738925253917190E-010   1.0404915825745844E-010   2.6134949766826660E-011   6.2962223079017661E-012   1.4545315630694023E-012   3.2214978602100387E-013   6.8390000016386622E-014   1.3913729723342919E-014   2.7123380803995231E-015   5.0659221326818408E-016   9.0658660169235092E-017   1.5548278681127617E-017   2.5544745114415711E-018   3.9901521357283833E-019   5.6142644252343033E-020   5.1929253445220438E-021
   2.9052316088736180E-024   2.4663346945514365E-023   1.7403718733945884E-022   1.3454674357179176E-021   1.0728568268270802E-020   8.3237785199022551E-020   6.1173192585426803E-019   4.2223396120330761E-018   2.7351035540730163E-017   1.6662128413726710E-016   9.5734421069936910E-016   5.2026634262653094E-015   2.6811400904620622E-014   1.3131532512207600E-013   6.1240021448058948E-013   2.7237915659852614E-012   1.1569561772783012E-011   4.6984944013781986E-011   1.8260666412864389E-010   6.7974076451656253E-010   2.4251406131591432E-009   8.2975398542383550E-009   2.7239120888896821E-008   8.5831542732149052E-008   2.5969321493983814E-007   7.5467307212095715E-007   2.1069037747509557E-006   5.6520028048146346E-006   1.4571349151237512E-005   3.6106937424021921E-005   8.6003587029706037E-005   1.9692846213312102E-004   4.3349928142883396E-004   9.1742488095538342E-004   1.8666490921895559E-003   3.6514663185395605E-003   6.8672420933448570E-003   1.2416589376568921E-002   2.1583351493224306E-002   3.6067969282368793E-002   5.7942727801179171E-002   8.9482459842202294E-002  0.13283896774913631       0.18956079901375972       0.26001250736434317       0.34280763515978774       0.43441624682795232       0.52911599071970561       0.61940715929785850       0.69690693282408889       0.75360000641558733       0.78319614561852491       0.78227863457639912       0.75095376952188730       0.69283060966491417       0.61433631459747151       0.52354673455663636       0.42882635699631511       0.33759225136595322       0.25544547525606004       0.18578466061936877       0.12987924426029065        8.7277296649079808E-002   5.6377859379305520E-002   3.5008719896395077E-002   2.0898683716259425E-002   1.1993642418205981E-002   6.6173844605939567E-003   3.5102423117006815E-003   1.7902502022059527E-003   8.7785769910998757E-004   4.1387838667393127E-004   1.8761166468494729E-004   8.1767438623064225E-005   3.4262819363065039E-005   1.3802859737189986E-005   5.3455270533681405E-006   1.9899822422257810E-006   7.1202394444635900E-007   2.4482853776750898E-007   8.0885440598502979E-008   2.5669609795862471E-008   7.8232334528491715E-009   2.2888803423529251E-009   6.4261535929569532E-010   1.7304387590655707E-010   4.4666544714050708E-011   1.1043919524925289E-011   2.6134390946140842E-012   5.9130327010114499E-013   1.2775796960556591E-013   2.6321218718266585E-014   5.1616038650676710E-015   9.6129472100477472E-016   1.6954132097233753E-016   2.8208980266345627E-017   4.4091650683184657E-018   6.4775287748919225E-019   8.9842152038781793E-020   9.0491803469355358E-021
   5.5790036644739955E-023   2.9128142111377267E-022   1.2320347865148400E-021   7.3056727116455018E-021   5.4399026069335229E-020   4.1223185087155980E-019   2.9389457741065753E-018   1.9412749579370548E-017   1.1909558656473194E-016   6.8273285824300692E-016   3.6787571219561214E-015   1.8722369789613312E-014   9.0346400117552991E-014   4.1464481170686379E-013   1.8142833832753719E-012   7.5828617473458848E-012   3.0320220696572247E-011   1.1613092290942529E-010   4.2650589134905522E-010   1.5032451391612345E-009   5.0882007783604044E-009   1.6549246572169939E-008   5.1746221832406740E-008   1.5560964320897103E-007   4.5018665997916499E-007   1.2533205553233600E-006   3.3584459962130664E-006   8.6635444573993396E-006   2.1517505774028227E-005   5.1460171128755974E-005   1.1851275974982002E-004   2.6284185901815558E-004   5.6139843989780531E-004   1.1547790692998552E-003   2.2875713010120933E-003   4.3640498327890565E-003   8.0173464539754057E-003   1.4183396062402508E-002   2.4161183342637303E-002   3.9629822608982269E-002   6.2584690410135327E-002   9.5154961232878643E-002  0.13927950912944564       0.19625059247837229       0.26618223851139794       0.34751156251876847       0.43667772428365664       0.52812415668850587       0.61472134249650978       0.68861194246881197       0.74235979442975397       0.77017721699800001       0.76895178033494893       0.73882044333432173       0.68314436997909678       0.60789082581584730       0.52057957802037735       0.42905124349738338       0.34033509582598653       0.25983500486982941       0.19094236365550796       0.13506513768278020        9.1969774041124858E-002   6.0288425769264964E-002   3.8048446915510105E-002   2.3119684824066438E-002   1.3526853222521467E-002   7.6209471863971073E-003   4.1347067666667623E-003   2.1603719604660707E-003   1.0871320864030329E-003   5.2689566397198708E-004   2.4596302748849290E-004   1.1059288457342632E-004   4.7896066856265143E-005   1.9979463369248089E-005   8.0272491651159837E-006   3.1061801700957688E-006   1.1575251800346233E-006   4.1536734590816670E-007   1.4350661548723068E-007   4.7727852223650660E-008   1.5276911374546898E-008   4.7048273478626606E-009   1.3936405621379093E-009   3.9689944178092641E-010   1.0862257201517542E-010   2.8550487482874138E-011   7.2019975005571986E-012   1.7420799458726288E-012   4.0365728321333380E-013   8.9484703466698751E-014   1.8950814622362518E-014   3.8272385858370261E-015   7.3566875494407016E-016   1.3434247244083502E-016   2.3263755738592282E-017   3.8109920109133298E-018   5.9105454481039741E-019   7.7133370200514353E-020
   6.3673874428841544E-021   3.7291673638780542E-020   1.6363808355272107E-019   7.1903240496326310E-019   3.2568942018674598E-018   1.5029473618801270E-017   6.9821268049560479E-017   3.2337570207947681E-016   1.4806319003945537E-015   6.6554019506394606E-015   2.9211308616270875E-014   1.2470388732055599E-013   5.1639281158740238E-013   2.0704016675659557E-012   8.0274717086660026E-012   3.0075718330030632E-011   1.0883193005950440E-010   3.8025412130667695E-010   1.2826195594567125E-009   4.1763045299664184E-009   1.3126303053093127E-008   3.9824173397650263E-008   1.1662986181835018E-007   3.2971477374778828E-007   8.9978656510361470E-007   2.3703797325987311E-006   6.0280320515936346E-006   1.4798260073253409E-005   3.5068530545696226E-005   8.0220726073201238E-005   1.7713485422594596E-004   3.7753076888285490E-004   7.7662337452469917E-004   1.5418919175123123E-003   2.9543056467415166E-003   5.4624192412725814E-003   9.7456475917735742E-003   1.6776397637533552E-002   2.7862115833886331E-002   4.4639687222599415E-002   6.8989643141007431E-002  0.10284108222698174       0.14785444061866890       0.20499974869839355       0.27408888246109203       0.35336106504181569       0.43924594214173807       0.52642215196406050       0.60824245385960929       0.67751344182732098       0.72751844574367885       0.75308737127078396       0.75147849274002521       0.72286378507716642       0.67029864586180643       0.59918338384872327       0.51634809164227613       0.42897578804514686       0.34359776661172609       0.26534989687650262       0.19759033858251512       0.14187993252069653        9.8246663276404106E-002   6.5613272746057758E-002   4.2264927410631592E-002   2.6261657781132580E-002   1.5741927518233830E-002   9.1039173127194541E-003   5.0801255074426994E-003   2.7355034164080667E-003   1.4215335780731332E-003   7.1297355588196686E-004   3.4516301046691775E-004   1.6130434841321673E-004   7.2773541847339881E-005   3.1698529472263241E-005   1.3331323847279153E-005   5.4138251824916254E-006   2.1230398416516816E-006   8.0400631241646786E-007   2.9405689955424151E-007   1.0387157104986113E-007   3.5438808561160164E-008   1.1678982197349018E-008   3.7179719853504187E-009   1.1434664048570934E-009   3.3979143897866374E-010   9.7577792671235799E-011   2.7086316312228389E-011   7.2705692966370942E-012   1.8881442848791264E-012   4.7476499797580902E-013   1.1570916111005068E-013   2.7375522675295424E-014   6.3007588441927118E-015   1.4155395742147343E-015   3.1245219295972612E-016   6.8396855092836552E-017   1.4482013822552617E-017   2.2703947974612229E-018
   2.0528293261472903E-019   1.1693077000429437E-018   4.7759654309630325E-018   1.8835380992968648E-017   7.4638043920580852E-017   2.9591279675108514E-016   1.1671960417402438E-015   4.5648188400469878E-015   1.7653776068077678E-014   6.7336441316256858E-014   2.5266274595837738E-013   9.3036488715988809E-013   3.3545054255534878E-012   1.1820223827361701E-011   4.0637136338991309E-011   1.3611662899947063E-010   4.4369135689118746E-010   1.4060807197843764E-009   4.3286248799577328E-009   1.2936340258143331E-008   3.7510718488391065E-008   1.0548297118538776E-007   2.8755759910423502E-007   7.5969778107186736E-007   1.9445029517911931E-006   4.8208356535867500E-006   1.1574143630151090E-005   2.6904504906865692E-005   6.0541795448741071E-005   1.3185918837669886E-004   2.7792380028121740E-004   5.6681390677304141E-004   1.1183990987185188E-003   2.1347114704817699E-003   3.9410693786044925E-003   7.0367093533212511E-003   1.2149415370372282E-002   2.0282542000051494E-002   3.2735805852730206E-002   5.1075336145182358E-002   7.7026912584752069E-002  0.11227268944611972       0.15814864895305311       0.21526736789555639       0.28312385348972302       0.35977195660260469       0.44167307878634859       0.52380656684075511       0.60008760687744600       0.66406922743848074       0.70982693007942244       0.73286130991475107       0.73082870633190256       0.70393528204307088       0.65490253346013494       0.58851222672195624       0.51083638718185931       0.42832434261018443       0.34693624408595952       0.27148014832387596       0.20524254317315610       0.14992383717876220       0.10582407852930914        7.2185254345157143E-002   4.7588858120425827E-002   3.0324955641757627E-002   1.8680175120431214E-002   1.1124940106434016E-002   6.4062319347602051E-003   3.5673871628411598E-003   1.9213076349917685E-003   1.0009243942263656E-003   5.0445715167830234E-004   2.4599680025931276E-004   1.1608691857325508E-004   5.3021955355898848E-005   2.3443422127040678E-005   1.0035947446433294E-005   4.1605755603256586E-006   1.6707035798439221E-006   6.4997878983455854E-007   2.4505716199959170E-007   8.9563956219562553E-008   3.1742709722625537E-008   1.0913622063053003E-008   3.6417022686059082E-009   1.1799946883511002E-009   3.7150550027259386E-010   1.1373065583508316E-010   3.3883742420490904E-011   9.8343836244784752E-012   2.7839342727497794E-012   7.6969901814733388E-013   2.0817415643195526E-013   5.5190922934674814E-014   1.4388600489560422E-014   3.7067130305436278E-015   9.4471291654041381E-016   2.2854666326523363E-016   3.9394582758499708E-017
   3.7458914404982077E-018   2.0568385674869274E-017   7.8830283166526170E-017   2.8622517743527805E-016   1.0345962819661174E-015   3.7213664066301209E-015   1.3257383139222987E-014   4.6656841104344419E-014   1.6197034443774574E-013   5.5395657295511717E-013   1.8641512490968987E-012   6.1642739799671814E-012   2.0003724363028933E-011   6.3623715651397186E-011   1.9810103433723319E-010   6.0315695956761151E-010   1.7939312461084984E-009   5.2072663412940874E-009   1.4739373124430462E-008   4.0652578629494999E-008   1.0918094252153454E-007   2.8536253952441531E-007   7.2545216725803726E-007   1.7929902676127769E-006   4.3064782579049492E-006   1.0047985334756640E-005   2.2766810541374157E-005   5.0079558979213129E-005   1.0691413658262788E-004   2.2147169651300262E-004   4.4505260628412597E-004   8.6740958667553257E-004   1.6393576199736945E-003   3.0038823340427104E-003   5.3355658109207832E-003   9.1854393435165278E-003   1.5324250384344155E-002   2.4771962019731211E-002   3.8796199598401172E-002   5.8859268027491730E-002   8.6494814924638314E-002  0.12310360407465694       0.16967431638271951       0.22645843370712382       0.29265342867698968       0.36616806857963602       0.44354887661347170       0.52013083516396630       0.59043675166831089       0.64879442939573595       0.69008231720792490       0.71047002702616091       0.70800560784331878       0.68292457866957956       0.63761275604255474       0.57623101486047790       0.50408395440423204       0.42686543128163434       0.34992921473969274       0.27771137817987562       0.21338230379669137       0.15874686561702875       0.11435849942085825        7.9778603635638531E-002   5.3901507261786497E-002   3.5274212361650181E-002   2.2361698475133036E-002   1.3733971782700548E-002   8.1731250025249905E-003   4.7134785633331138E-003   2.6346408125005492E-003   1.4275702280699765E-003   7.4997101150446252E-004   3.8206977252005532E-004   1.8878979997280840E-004   9.0499325984984275E-005   4.2096329405236613E-005   1.9005752324895441E-005   8.3308194885192595E-006   3.5463650381319288E-006   1.4666158157702055E-006   5.8944782433405081E-007   2.3032760387447714E-007   8.7541220792930379E-008   3.2378797848351473E-008   1.1660829455605008E-008   4.0915121480161698E-009   1.3996429833712378E-009   4.6714663212763568E-010   1.5224615674472492E-010   4.8493309767029715E-011   1.5110318263582058E-011   4.6107021434554768E-012   1.3793344741565849E-012   4.0519868347119388E-013   1.1719197525705794E-013   3.3495259699949955E-014   9.4349220383543473E-015   2.4827849273432486E-015   4.5068104526548805E-016
   4.7115806599899605E-017   2.5038828188902296E-016   9.0845423969488598E-016   3.0794621267678998E-015   1.0332886037833218E-014   3.4420642078155610E-014   1.1335420238709645E-013   3.6809943703995535E-013   1.1772638398940325E-012   3.7052581112125596E-012   1.1467579363770580E-011   3.4873054276080600E-011   1.0411587712499883E-010   3.0492480845903592E-010   8.7530794702969422E-010   2.4607842964404342E-009   6.7701113780400599E-009   1.8214130334789632E-008   4.7886153614013199E-008   1.2294697252399247E-007   3.0808391471844615E-007   7.5304307839664660E-007   1.7945081307099669E-006   4.1671501098929242E-006   9.4256509523312570E-006   2.0758139475817994E-005   4.4495035087485983E-005   9.2797351882551485E-005   1.8824692301700914E-004   3.7133619874214427E-004   7.1210340629475875E-004   1.3272539337189396E-003   2.4038516433859962E-003   4.2297959625061509E-003   7.2295619710502808E-003   1.2000924534767426E-002   1.9344746277180584E-002   3.0275971313567827E-002   4.6000883188921295E-002   6.7845097660438780E-002   9.7120453980935273E-002  0.13492823204748924       0.18191094107525704       0.23798327639961289       0.30209049336862681       0.37205359230188179       0.44455951818147554       0.51533737608453178       0.57952897838992512       0.63221962760430483       0.66905312891303415       0.68682567782225346       0.68394651535503792       0.66067338869384673       0.61907440735665564       0.56272413230515894       0.49619592967530851       0.42445066563984601       0.35223471530166478       0.28358666464438792       0.22151814409094636       0.16789094054109180       0.12347183137460599        8.8117701313816701E-002   6.1030788495021054E-002   4.1026588214125220E-002   2.6770521705857295E-002   1.6957909197654317E-002   1.0429554121358006E-002   6.2286839148299718E-003   3.6126732406797620E-003   2.0353242950128317E-003   1.1140077913012042E-003   5.9248393142202467E-004   3.0625994560633479E-004   1.5389649634923921E-004   7.5197008027643768E-005   3.5737449899512881E-005   1.6524406199142952E-005   7.4361250454790098E-006   3.2578956744441281E-006   1.3901487326011539E-006   5.7795834882041400E-007   2.3422593538765524E-007   9.2572857688698007E-008   3.5699759665747298E-008   1.3440592084359277E-008   4.9430761718609115E-009   1.7769342461295521E-009   6.2477461452967471E-010   2.1500425675590024E-010   7.2467819342318419E-011   2.3940744514652112E-011   7.7590749640154397E-012   2.4704108606496405E-012   7.7467061210643694E-013   2.3996621985257938E-013   7.2936601911390040E-014   2.0436614087996364E-014   3.8627242886255667E-015
   4.4913099749864196E-016   2.3193716434978035E-015   8.0257770366560831E-015   2.5638155570289642E-014   8.0697873764340670E-014   2.5183883180360789E-013   7.7635518133784581E-013   2.3577610236625067E-012   7.0454102037672455E-012   2.0701657738131179E-011   5.9782709059606899E-011   1.6958625573528118E-010   4.7229146405467498E-010   1.2905812862553414E-009   3.4583146358267119E-009   9.0822999856826314E-009   2.3363118121872606E-008   5.8833707746610791E-008   1.4495935406705998E-007   3.4927212611262239E-007   8.2255014776204343E-007   1.8924989875939674E-006   4.2519607508848752E-006   9.3248189562153791E-006   1.9953459128581671E-005   4.1645046470750396E-005   8.4747725461579190E-005   1.6810303365146664E-004   3.2492247845369296E-004   6.1182152641814889E-004   1.1220295532929803E-003   2.0036474233900586E-003   3.4832715359578649E-003   5.8941620655214334E-003   9.7062808350816161E-003   1.5552998953291507E-002   2.4246390511392039E-002   3.6770462402758657E-002   5.4240452145501730E-002   7.7817677775870481E-002  0.10857441376170518       0.14731231659699304       0.19435031042588549       0.24931140120178263       0.31094913959575043       0.37705930209863425       0.44451729204782736       0.50946524550812566       0.56764641571741425       0.61485302914793560       0.64742489150735816       0.66271759121360274       0.65945733420938235       0.63791632583380242       0.59987518075891977       0.54837957116755842       0.48733728883504512       0.42102969388982253       0.35362201919575587       0.28874896084805118       0.22922908087611782       0.17693084253639285       0.13278267747426079        9.6896089245652975E-002   6.8758229138801058E-002   4.7449044468684087E-002   3.1845627529521213E-002   2.0788909905072945E-002   1.3201351377456941E-002   8.1556879880826730E-003   4.9024715000801902E-003   2.8677737590378513E-003   1.6327505654747240E-003   9.0493399611170833E-004   4.8833806001183312E-004   2.5663938426392333E-004   1.3137898271638461E-004   6.5529653296871531E-005   3.1855017460781958E-005   1.5096416196498109E-005   6.9769183114193424E-006   3.1455371075781540E-006   1.3839647831279946E-006   5.9445912179228162E-007   2.4938093362100308E-007   1.0222001149724947E-007   4.0957759560680861E-008   1.6049753455724735E-008   6.1538025126785719E-009   2.3098169490612340E-009   8.4915771119238502E-010   3.0591202962602273E-010   1.0805464175741601E-010   3.7451149223463432E-011   1.2754932968796976E-011   4.2794619803929704E-012   1.4174707257435461E-012   4.5873673495881963E-013   1.3528301137267766E-013   2.6397675774820628E-014
